Modulation of the electronic and magnetic properties of pyridinic N-doped graphene with Ni/Cr,"© 2023 World Scientific Publishing Europe Ltd.We have explored the interaction of Ni/Cr with pyridinic N-doped graphene and its influence on the electronic and magnetic characteristics of graphene using a density functional theory (DFT) approach. A 5 × 5 graphene supercell with a single vacancy is modeled. Initially, the concentration of nitrogen atoms is varied in the pyridinic configuration of graphene. The structures, thus obtained, are decorated with Ni/Cr atoms. For configurations without transition metals (TMs), the calculated electronic band structures show a downward shift in Fermi level that decreases as nitrogen concentration increases. Furthermore, it is found that these structures manifest metallic behavior along with some flat bands near the Fermi level. With the addition of Ni/Cr atoms, the movement of the Fermi level toward the conduction band is noticed. The opening of the bandgap at the K-point also varies slightly with the concentration of N atoms and/or the presence of TM atoms. The structures P1N-Ni and P2N-Ni transmute into semiconductors. A significant increase in the magnetic moment is found with the adsorption of the Ni/Cr atom. The analysis of spin-polarized partial density of states proves that higher magnetic moments following TM absorption are mainly on account of the Ni/Cr-3d orbitals and their hybridization with C-2p orbitals. These findings suggest that functionalizing TMs on pyridinic N (Nitrogen)-doped graphene can drastically alter their electronic and magnetic properties.",International Journal of Computational Materials Science and Engineering
Structure-Activity Relationship for the Catalytic Hydrogenation of Nitrobenzene by Single Platinum Atoms Supported on Nitrogen-Doped Carbon,"© 2022 American Chemical Society. All rights reserved.The preparation of N-doped carbon with well-defined and well-controlled doping of N species is a challenging work, especially with supported Pt atoms. Here, four kinds of N-doped carbons with well-controlled N species were synthesized using Friedel-Crafts reaction or thermal pyrolysis. It was found that the strong interaction between Pt and N in C-N═C and bridged -NH at the edge of heptazine rings in g-C3N4improved the performance of Pt/g-C3N4for nitrobenzene hydrogenation. The calculated turnover frequency of each Pt atom in Pt/g-C3N4reached 42,865 h-1at 50 °C, and it was stable for five cycles without agglomeration or leaching of Pt species. These findings provide a promising way for the rational design of the hydrogenation catalysts and the development of well-controlled N-doped carbon materials.",ACS Applied Nano Materials
High performance graphene oxide/NiAl2O4 directly grown on carbon cloth hybrid for oxygen evolution reaction,"© 2022 Hydrogen Energy Publications LLCDue to the lethargic kinetics, the oxygen evolution reaction (OER) requires a high anodic voltage, restricting the efficiency as well as practical applications for electrochemical water splitting. For this purpose, metal oxides (M − O) are viewed as a potential competitor in this search because of their high redox potential. Still, their low conductivity and instability are two significant barriers that must be addressed. In this study the nanocomposite of NiAl2O4 with graphene oxide (GO) as a highly effective and long-lasting electrocatalyst for OER has been fabricated. In an alkaline (1.0 M KOH) medium, the GO/NiAl2O4 responds to a very sharp overpotential of 219 mV at a current density of 10 mA/cm2 and with a lower value of tafel slope (43 mV/dec) as compared to its counterparts. The GO/NiAl2O4 corresponds to the high stability of 18 h with retained crystal structure and morphology. For the expected prolonged OER process, we assume the active redox couple due to the presence of Ni+2/+3 metal in NiAl2O4 varies periodically. Furthermore, the synergistic effect of NiAl2O4, combined with the GO, facilitates the dynamics of O2 evolution as a final product, and are useful for further applications in future era.",International Journal of Hydrogen Energy
Recent advances in covalent organic framework (COF) nanotextures with band engineering for stimulating solar hydrogen production: A comprehensive review,"© 2022 Hydrogen Energy Publications LLCDue to the continuous consumption of fossil fuels, natural reserves are depleting and it has been earnest need for developing new sources of energy. Among the several solar energy conversion techniques, photocatalytic hydrogen (H2) generation is regarded as one of the most promising routes. Till date, several metal-based semiconductor materials have been investigated, however, H2 generation is not substantial with the notion of sustainable development. Current research trends show the growing interest in advanced and metal free photocatalyst materials such as covalent organic frameworks (COFs) due to their several benefits such as crystalline porous polymers with pre-designed architectures, large surface area, exceptional stability, and ease of molecular functionalization. By combining COFs with other functional materials, composites may be created that display unique characteristics that exceed those of the separate components. This work provides a comprehensive development on COFs as a photocatalysts and their composites/hybrids for photocatalytic hydrogen generation with a focus on visible-light irradiation. To reduce the dependency on novel metals and overcome the drawbacks of individual material, the creation of composite materials based on covalent-organic frameworks (COFs) are systematically discussed. In addition, advantages in terms of performance, stability, durability of composites/hybrids COFs for photocatalytic hydrogen production in reference to traditional catalysts are investigated. Different composites such as metals loading, morphological development, band engineering, and heterojunctions are systematically discussed. Finally, challenges and opportunities associated with constructing COF-based catalysts as future research prospective for chemistry and materials science are highlighted.",International Journal of Hydrogen Energy
Two-Dimensional Imide-Based Covalent Organic Frameworks with Tailored Pore Functionality as Separators for High-Performance Li-S Batteries,"© 2022 American Chemical Society.Modifying the separator of lithium-sulfur batteries (LSBs) is considered to be one of the most effective strategies for relieving the notorious polysulfide shuttle effect. Constructing a stable, lightweight, and effective LSB separator is still a big challenge but highly desirable. Herein, a stable and lightweight imide-based covalent organic framework (COF-TpPa) is facilely fabricated on reduced graphene oxide (rGO) through an oxygen-free solvothermal technique. With the directing effect of rGO and changing the side functional group of the monomer, the morphology and the pore tailoring of COF-TpPa can be simultaneously achieved and two-dimensional (2D) COF nanosheets with different functionalities (such as -SO3H and -Cl) are successfully constructed on rGO films. The specific functional groups inside the COF's pore channels and the narrowed pore size result in efficient absorption and restriction of Li2Sn for weakening the ""shuttle effect"". Meanwhile, the 2D COF nanosheets on the rGO is a favorable morphology for better exploiting pores inside the COF materials. As a result, the COF-SO3H-modified separator, consisting of rGO and COF-TpPa-SO3H, exhibits a high specific capacity (1163.4 mA h/g at 0.2 C) and a desirable cyclic performance (60.2% retention rate after 1000 cycles at 2.0 C) for LSBs. Our study provides a feasible strategy to rationally design functional COFs and boosts their applications in various energy storage systems.",ACS Applied Materials and Interfaces
"Sacrificial Template Method to Synthesize Atomically Dispersed Mn Atoms on S, N-Codoped Carbon as a Separator Modifier for Advanced Li-S Batteries","© 2022 American Chemical Society.Efficient and durable electrocatalysts are important for polysulfide conversion in high-performance Li-S batteries. Herein, we report a sacrificial template strategy to synthesize a sulfur/nitrogen-codoped carbon-supported manganese (Mn) single-atom catalyst (Mn/SNC). The synthesis is enabled by fabricating a novel precursor, i.e., cadmium sulfide (CdS) wrapped with Mn ion-impregnated polyporrole (CdS@Mn-PPy), and subsequent pyrolysis. During pyrolysis, the CdS template is decomposed into Cd and S, PPy-derived carbon is doped with N and S, and Mn ions are reduced to Mn atoms, forming Mn-N active sites. The evaporation of Cd atoms/clusters creates abundant pores in the carbon substrate to expose the active sites and facilitate ion transport, and S atoms can form edge C-S-C bonds to improve the activity of Mn-N sites. Benefiting from the above advantages, the Mn/SNC catalyst markedly enhances the performance of Li-S batteries, delivering an initial capacity of 1563.7 mAh g-1 at 0.1C, a capacity decay of only 0.037% per cycle after 1600 cycles at 2C; a capacity of 1045.1 mAh g-1 at a high sulfur loading of 7.44 mg cm-2 at 0.2C, and a capacity retention of 73.1% after 180 cycles. This work provides a strategy that may benefit further the rational design and development of single-atom catalysts for application in renewable energy.",ACS Applied Materials and Interfaces
Conjugated Three-Dimensional High-Connected Covalent Organic Frameworks for Lithium-Sulfur Batteries,"© 2022 American Chemical Society.Developing conjugated three-dimensional (3D) covalent organic frameworks (COFs) still remains an extremely difficult task due to the lack of enough conjugated 3D building blocks. Herein, condensation between an 8-connected pentiptycene-based D2h building block (DMOPTP) and 4-connected square-planar linkers affords two 3D COFs (named 3D-scu-COF-1 and 3D-scu-COF-2). A combination of the 3D homoaromatic conjugated structure of the former building block with the 2D conjugated structure of the latter linking units enables the π-electron delocalization over the whole frameworks of both COFs, endowing them with excellent conductivities of 3.2-3.5 × 10-5 S cm-1. In particular, the 3D rigid quadrangular prism shape of DMOPTP guides the formation of a twofold interpenetrated scu 3D topology and high-connected permanent porosity with a large Brunauer-Emmett-Teller (BET) surface area of 2340 and 1602 m2 g-1 for 3D-scu-COF-1 and 3D-scu-COF-2, respectively, ensuring effective small molecule storage and mass transport characteristics. This, in combination with their good charge transport properties, renders them promising sulfur host materials for lithium-sulfur batteries (LSBs) with high capacities (1035-1155 mA h g-1 at 0.2 C, 1 C = 1675 mA g-1), excellent rate capabilities (713-757 mA h g-1 at 5.0 C), and superior cycling stability (71-83% capacity retention at 2.0 C after 500 cycles), surpassing the most of organic LSB cathodes reported thus far.",Journal of the American Chemical Society
A Cu(ii) complex supported on Fe3O4@SiO2 as a magnetic heterogeneous catalyst for the reduction of environmental pollutants,"© 2022 The Royal Society of Chemistry.Today, the presence of pollutants in the environment has become one of the serious problems and concerns of human beings. To eliminate these pollutants, researchers have made many efforts. One of the most important of these efforts is the reduction of such contaminants in the presence of effective catalysts. Two of the most important and widespread types of these pollutants are nitro compounds and organic dyes. In this paper, we report the synthesis of an efficient and reusable magnetic catalyst using Fe3O4@SiO2 core-shell nanoparticles (NPs), N-(4-bromophenyl)-N′-benzoylthiourea, and copper(ii). Specifically, the Cu(ii)-N-(4-bromophenyl)-N′-benzoylthiourea complex supported on Fe3O4-core magnetic NPs (CM)/SiO2-shell (SS) (CM@SS-BBTU-Cu(ii)) has been prepared. CM@SS-BBTU-Cu(ii) was characterized by FT-IR (Fourier transform infrared spectroscopy), XRD (X-ray diffraction), TEM (transmission electron microscopy), HRTEM (high resolution transmission electron microscopy), FFT (fast Fourier transform), VSM (vibrating sample magnetometry), TG-DTA (thermogravimetry-differential thermal analysis), STEM (scanning transmission electron microscopy), EDS (energy-dispersive X-ray spectroscopy), and elemental mapping. The synthesized CM@SS-BBTU-Cu(ii) was applied for the reduction of 4-nitrophenol (4-NP), Congo red (CR), and methylene blue (MB) in the presence of NaBH4 (sodium borohydride) at room temperature. CM@SS-BBTU-Cu(ii) can be recycled and reused 5 times. Our results displayed that the performance of the catalyst was not significantly reduced by recycling.",RSC Advances
"Nitrogen Electroreduction on Borophene-Supported Atomic and Diatomic Transition Metals: Stability, Activity and Selectivity Improvements via Defect-Engineering","© 2022 Wiley-VCH GmbH.The present work investigated the binding of atomically dispersed transition metals to the perfect and single/double vacancy (SV/DV)-containing defective β12-borophenes and the catalytic performance of those corresponding single-atom catalysts (SACs) and diatomic catalysts (DACs) for nitrogen reduction reaction (NRR) by means of density functional theory calculations. Although previous theoretical studies proposed that the inherent hexagon hole of the defect-free β12-borophene is capable of anchoring single metal atom for NRR, calculations suggested that the interaction between borophene and doped metal is not strong enough to avoid metal aggregation. For the defective β12-borophene with SV, even though the single metal could be stabilized in an 8-membered ring, it was found that the SAC was still ineffective for NRR because of the competitive hydrogen evolution process. Regarding the DV-containing β12-borophene, a defective configuration with an unexpected 11-membered hole was proved as the most stable structure, which possessed a very similar average atomic energy (6.25 eV atom−1) compared to that of the pristine β12 sheet (6.26 eV atom−1). Two metal atoms could be encapsulated into the confined space of the B11 ring. Compared to SACs, those corresponding DACs were more active for N2 fixation and hydrogenation, and the hydrogen evolution reaction could be passivated, attributing to the synergistic effect of dual metal centres. Among all candidates, the V2/β12-DV was predicted as the most promising catalyst for NRR, with the limiting potential of as low as −0.15 V.",ChemSusChem
Oxygen vacancy-engineered Fe2O3 porous microspheres with large specific surface area for hydrogen evolution reaction and lithium-sulfur battery,"© 2022 Elsevier B.V.Iron oxide (Fe2O3) with intrinsic catalytic activity and desirable theoretical capacity are expected to be promising active materials for hydrogen evolution reaction (HER) and lithium-sulfur (Li-S) batteries. Nevertheless, the sluggish electrons transfer accompanied with limited active sites impede their large-scale application. Generally, the silicon dioxide (SiO2) is employed as sacrificial template to regulate morphological structure of target products. However, selecting SiO2 as sacrificial shell may be a novel method to overcome the limitations and further optimize the performance of Fe2O3. Hence, a novel self-activation strategy along with reduction treatment is presented to prepare oxygen vacancy-engineered Fe2O3 porous microspheres featured with high specific surface area (SA-Fe2O3 (Ov)). Specifically, the simultaneously formation of rich oxygen vacancies and porous configuration could regulate electronic configuration, expose numerous active sites and enhance electrons transfer, leading to superior achievement for HER and Li-S batteries. Remarkably, the elaborately designed SA-Fe2O3 (Ov) achieves low overpotential and relatively small Tafel slopes. Furthermore, SA-Fe2O3 (Ov) holds great promise serving as sulfur host in the field of Li-S batteries with reversible capacity and impressive durability. This work contributes new insights into the self-activation strategy coupled with reduction synthesis of oxygen vacancy-engineered porous oxides with large specific surface area and raises the understanding of multifunctional energy applications.",Colloids and Surfaces A: Physicochemical and Engineering Aspects
One dimensional carbon-based composites as cathodes for lithium-sulfur battery,"© 2022Lithium-sulfur batteries (LSBs), owing to their much higher energy density compared to the traditional lithium-ion battery, are deemed as one of the most promising candidates for the energy storage system. However, several issues including shuttle effect, lithium dendrites, and volumetric expansion seriously impede the commercial applications of LSBs. One-dimensional carbon materials (1DCMs) have been widely used as the matrix material for LSBs due to their high surface area, superior conductivity, good flexibility, excellent mechanical stability, and functional modifiability. In this review, the recent progress in 1D carbon-based composites as cathode including metal compounds/1DCMs, MOFs/1DCMs, MXenes/1DCMs, and polymers/1DCMs were discussed. Different strategies for polysulfide confinement and analysis of the functions of various components in the composites were summarized detailly. In the end, the current challenges of LSBs were systematically summarized, and the future outlooks were proposed, aiming at providing a comprehensive insight into the design of new host materials for next-generation LSBs.",Journal of Materials Science and Technology
The Structural Phase Effect of MoS2 in Controlling the Reaction Selectivity between Electrocatalytic Hydrogenation and Dimerization of Furfural,"© 2022 American Chemical Society.The development of a multifunctional electrocatalyst for upgrading biomass-derived platform molecules can diversify the product outcomes of a biorefinery and strengthen its role in the current petroleum-dominated economy. This study demonstrated how the structural phase distribution of a transition metal dichalcogenides (TMDs) catalyst, MoS2, can be exploited to control the reaction pathway between electrocatalytic hydrogenation (ECH) and electrocatalytic dimerization (ECD) of furfural (FFL). A series of carbon-supported MoS2 electrodes with different structural phase distributions, 1T and 2H, were prepared and fully characterized. The electrodes displayed good stability and successfully converted over 98% of FFL to target products. Under optimized conditions, the 1T-rich MoS2 electrodes were highly selective in producing an ECH product, furfuryl alcohol, with a selectivity of 94.4% over the ECD product, hydrofuroin, whereas the 2H-rich MoS2 electrodes achieved up to 42.7% selectivity for an ECD product. Mechanistic investigation with underpotential hydrogen desorption (HUPD) studies and density functional theory (DFT) calculation revealed that 1T and 2H-MoS2 played very different roles during the electrolysis of FFL. The HER-active 1T phase was less friendly to FFL's adsorption than the 2H phase, but its ability to generate adsorbed hydrogen (Hads) provided the necessary component to complete the ECH process. The 2H phase was a better platform for FFL and its radical intermediate adsorption, but its Hads-deficient surface led to more ECD product. This study expands the opportunity to design multiphasic materials to control product selectivity during the electrocatalytic reduction of aldehyde compounds.",ACS Catalysis
Surface-Regulated Platinum-Copper Nanoframes in Electrochemical Reforming of Ethanol for Efficient Hydrogen Production,"© 2022 American Chemical Society.Replacing the kinetics sluggish oxygen evolution reaction with thermodynamically favorable ethanol oxidation reaction (EOR) is a prospective method to boost energy-efficient hydrogen production. Surface regulation has achieved great success in enhancing catalytic performance, but it has been rarely demonstrated for the coupled hydrogen evolution reaction (HER)/EOR to date. Herein, the three-dimensional PtCu nanoframe (NF) with high-index facets and multi-channels is designed through a dealloying strategy to achieve bifunctional catalysis for HER and EOR. The PtCu NF/C needs only 0.58 V to arrive at 10 mA cm-2 in the coupled HER/EOR, while 1.88 V is required in water splitting. Moreover, ethanol can be oxidized by PtCu NF/C to acetate with a high Faradaic efficiency of 92%. Mechanistic studies reveal that the combination of the three-dimensional structure, Cu introduction, and high-index facets endows the PtCu NF/C with enhanced adsorption capacity for ethanol and H2O, as well as dissociation capacity for C-H bonds of ethanol. This work is the icing on the cake for bifunctional electrocatalysts and the further development of energy-saving hydrogen evolution.",ACS Catalysis
Ion slippage through Li+-centered G-quadruplex,"© 2022 The Authors, some rights reserved.Single-ion conductors have garnered attention in energy storage systems as a promising alternative to currently widespread electrolytes that allow migration of cations and anions. However, ion transport phenomena of most single-ion conductors are affected by strong ion (e.g., Li+)–ion (immobilized anionic domains) interactions and tortuous paths, which pose an obstacle to achieving performance breakthroughs. Here, we present a Li+-centered G-quadruplex (LiGQ) as a class of single-ion conductor based on directional Li+ slippage at the microscopic level. A guanine derivative with liquid crystalline moieties is self-assembled to form a hexagonal ordered columnar structure in the LiGQ, thereby yielding one-dimensional central channels that provide weak ion-dipole interaction and straightforward ionic pathways. The LiGQ exhibits weak Li+ binding energy and low activation energy for ion conduction, verifying its viability as a new electrolyte design.",Science Advances
Polydopamine-Derived Iron-Doped Hollow Carbon Nanorods as an Efficient Bifunctional Electrocatalyst for Simultaneous Generation of Hydrogen and Electricity,"© 2022 American Chemical Society.As a step toward developing robust and highly active electrocatalysts for the hydrogen evolution reaction (HER) and oxygen reduction reaction (ORR), we have developed a polydopamine-derived iron-doped hollow carbon nanorod (FeHCNR). It exhibits high electrocatalytic activity toward the HER in acidic media with an overpotential of 29.4 mV at the current density of 50 mA cm-2. The catalyst also displays efficient activity for the ORR in acidic media with a high onset potential of 0.97 V. To demonstrate the practical feasibility of the HER characteristics, we designed a new type of Zn-H2 hybrid battery for the simultaneous generation of hydrogen and electricity by asymmetric electrolysis with the acid catholyte and alkaline anolyte. The system displayed an open-circuit voltage of 1.28 V along with good stability compared to that of the one built using the commercial Pt/C catalyst. This device could generate H2 gas with a Faradaic efficiency of 97% along with the generation of electricity. Moreover, the outstanding ORR activity of the FeHCNR could be validated by demonstrating an asymmetric-electrolyte Zn-air battery by employing the catalyst as the cathode, which provided an open-circuit voltage of 2.15 V and a power density of 69 mW cm-2 with the contribution of the electrochemical neutralization energy along with Zn oxidation. Thus, the FeHCNR could perform well toward the HER and ORR during the system-level demonstrations, and this advantage is mainly credited to the hollow nanorod structure of the catalyst, which provides better exposure of the active sites along the outer and inner walls of the system to facilitate the concerned reactions. The open-tube cavity structure of the FeHCNR is supportive for the simultaneous diffusion of the electrolyte and reactants along with more facile dissipation of the products.",Energy and Fuels
Carbon-based metal-free electrocatalysts: Recent progress and forward looking,"© 2022 Elsevier Inc.The advances in research and development of carbon-based electrocatalysts have opened up new areas for metal-free electrocatalysis, including but not limited to oxygen reduction reaction (ORR) in fuel cells; triiodide reduction reaction and Co(bpy)33+ reduction in dye-sensitized solar cells; CO2 reduction reaction for conversion of greenhouse gas to value-added chemicals; N2 (NO3−) reduction reaction for the synthesis of NH3 or urea; two-electron transfer ORR for H2O2 generation; oxygen evolution reaction (OER)/hydrogen evolution reaction in electrocatalytic water-splitting processes; ORR/OER for Li/Na/Zn–air batteries; and multi-reactions for integrated energy devices. This perspective provides an overview on the recent progress and future perspective of carbon-based metal-free electrocatalysts for various energy/chemical-related reactions. Current challenges and future opportunities in this rapidly developing field are also discussed.",Chem Catalysis
Electrochemical behaviors and electrochemical performances of lithium-selenium battery using selenium/carbon as cathode in different electrolytes,"© 2022 Elsevier B.V.Lithium-selenium (Li-Se) battery with high theoretical volume energy density (3253 mA h cm−3) is a very promising next-generation energy storge system, however, it still faces the problems of polyselenide generation and dissolution, as well as low active material utilization. Herein, electrochemical performance of Se/carbon cathode for Li-Se battery in three kinds of electrolytes, e.g., ether-based, ester-based and solvate electrolyte, were studied to discuss the possibility of capacity as well as cycle life regulation. The Se/carbon cathode showed significant overcharging in the ether-based electrolyte owing to a severe polyselenide shuttle problem, and displayed a moderate electrochemical performance in ester-based electrolyte. Due to the no free solvent property of the solvate electrolyte, the Se/carbon cathode obtained extremely high Se utilization with an initial specific capacity of 621 mA h g−1 and a reversible capacity of 516 mA h g−1 at 1.0C current rate after 200cycles.",Journal of Electroanalytical Chemistry
Effect of in-situ derived sulfur dispersion on dual carbon lithium-ion capacitors,"© 2022 Elsevier B.V.Lithium-ion capacitors (LICs) bridge the performance gap between the energy-dense lithium-ion batteries and power-dense ultracapacitors. This work elucidates the study of a lithium-ion capacitor with two types of carbonaceous compounds as electrode materials from a single keratin biowaste source. The cysteinic disulfide linkages in keratin results in the derivation of the battery-type sulfur-disperse carbon electrode which shows a blend of Li-ion storage mechanisms resulting from the lithium-sulfur redox activity and lithium-insertion into the carbon host. Whereas, the adsorption characteristics of the heteroporous capacitive carbon make it an ideal candidate for the capacitor-type electrode. The lithium-ion capacitor full cell using prelithiation of sulfur-disperse carbon as the battery-type and heteroporous carbon as the capacitor-type electrode demonstrates energies of 178 and 52 Wh kg−1 at power of 366 and 22,500 W kg−1, respectively in 1:2 anode:cathode mass configuration. In contrast, the 1:1 mass configuration delivers energies of 118 and 72 Wh kg−1 at power of 275 and 13,750 W kg−1 respectively and cycles at 1 A g−1 current density with ∼70% capacitance retention till 5000 cycles. This study further emphasizes the effects of the redox reaction of the in situ sulfur nanoparticles in the performance and the mechanistic control of the LIC.",Journal of Power Sources
Synthesis and environmental applications of graphene oxide/layered double hydroxides and graphene oxide/MXenes: A critical review,"© 2022The diverse characteristics of two-dimensional (2D) materials have gained considerable research attention because of their applicability in the development of sustainable environments. Researchers have focused on the development of advanced methods for preparing multifunctional 2D/2D composite materials such as graphene oxide-based layered double hydroxides (GO/LDHs) and MXenes (GO/MXenes) through various pathways with exceptional characteristics that can help new technologies to address the ongoing environmental issues. This critical review highlights the recent advancements in the synthesis and environmental applications including adsorption of metal ions, dyes, radioactive ions/nuclides, oil and organic solvents/compounds, and other pollutants; photocatalysis and water splitting; electrocatalysis; and antibacterial/antimicrobial activities of GO/LDHs and GO/MXenes in detail. We have also depicted the materials’ structure-adsorption property-performance relationship of those 2D/2D materials. Both composites afford excellent environmental applications because of their superb integration of exfoliation, the presence of active functional groups, interconnected systematic structural characteristics, and topological conversion properties. There are some crucial challenges and future opportunities including the development of sustainable budget-friendly methods with controlled composition and morphology, multipollutant remediation, separation and reusability along with valuation, optimization and database, unification between technology and upscaling process, and funding from sponsors, which are discussed in this critical review followed by the concluding remarks.",Separation and Purification Technology
Trimetallic ZIFs-derived porous carbon as bifunctional electrocatalyst for rechargeable Zn-air battery,"© 2022 Elsevier B.V.Design: of the non-precious-metal bifunctional electrocatalyst with high performance and remarkable stability is the most critical issue for the rechargeable ZAB. Herein, a simple and convenient method for synthesizing trimetallic Fe/Co/Zn-ZIF-derived porous carbon as the bifunctional electrocatalyst towards oxygen reduction reaction (ORR) and oxygen evolution reaction (OER) has been developed. The optimal trimetallic ZIF-derived carbon material shows a marked ORR catalytic activity with a more positive onset potential (Eo) of 1.010 V and half-wave potential (E1/2) of 0.853 V, which is superior to the commercial Pt/C catalyst. Moreover, it also exhibits the excellent OER performance with lower overpotential of 352 mV at 10 mA cm−2 in 1 M KOH than that of RuO2 and the observed Tafel slope of 82 mV dec−1. A rechargeable ZAB assembled with the as-prepared ZIF-derived porous carbon as an air cathode displays the superior performance with a maximum current density of 240.7 mA cm−2 and a peak power density of 156.7 mW cm−2 as well as a specific capacity of 769.13 mAh g−1, much larger than those of ZAB equipped with Pt/C–RuO2.",Journal of Power Sources
Effect of cobalt doping and sugarcane bagasse carbon on the electrocatalytic performance of MoS2 nanocomposites,"© 2022 Elsevier LtdConductivity, active sites, and structural stability significantly affect the hydrogen evolution reaction (HER) of non-noble metals catalysts (molybdenum disulfide (MoS2)). Therefore, this work proposed a cobalt (Co) doping strategy, to improve the catalytic activity of MoS2, and MoS2 cum sugarcane bagasse derived carbon conjugate (MoS2-SCBC). The designed Co-doped MoS2 (Co-MoS2) and Co-doped SCBC-MoS2 (Co-MoS2-SCBC) nanosheets can enhance the HER activity in the acid electrolyte. The results showed that Co atoms can replace Mo atoms during the doping process of MoS2 to form covalent doping for MoS2. As a carbon carrier, SCBC did not only enhance the electronic conductivity of MoS2 and stability of the mixed structure, but also they were conducive to the dispersion of MoS2, and the exposure of more edge active sites. In addition, Co-MoS2-0.67-SCBC-0.2 showed improved HER electrochemical activity, with overpotential of 62 mV and a lowest Tafel slope of 53.86 mV dec-1 at 10 mA cm−2. The Cdl value for Co-MoS2-0.67-SCBC-0.2 was about 93.36 mF cm−2. Co-MoS2-0.67-SCBC-0.2 also exhibited high stability under acidic conditions, maintained its activity in more than 2000 cyclic voltammetry scans, and had strong durability after 12 h of 10 mA cm−2 exposure. In conclusion, this work provides a Co atom doping strategy to combine biomass waste with inert MoS2 in producing low-cost and highly active non-noble metal electrocatalysts for HER.",Fuel
Conjugated cobalt polyphthalocyanine with defective π-π extended structure for enhanced rechargeable li-oxygen batteries,"© 2022 Elsevier B.V.The urgent demand for high-energy and high-power energy storage devices initiates considerable interest for Li-O2 batteries. Considering the catalytic reaction that happened on the cathode, the electrocatalyst plays a key role in deciding the performance of Li-O2 batteries. Herein, a cobalt polyphthalocyanine with defective polymeric layered structure (D-CoPPc) is prepared by an annealing treatment. The macromolecular structure of D-CoPPc overcomes the dissolution of cobalt phthalocyanine (CoPc) therefore guarantying structural stability. Such a distinctive structure provides imperative features for Li-O2 batteries involving the intrinsic high catalytic activity of CoPc unit, high conductivity given by π-π extended conjugated skeleton. Moreover, the introduced irregular structural defects are expected to promote the diffusion of oxygen. As a result, Li-O2 battery with D-CoPPc as a catalyst achieves a high specific capacity of 4.0 mA h cm−2 at a current density of 50 μA cm−2, a remarkable rate capability with the discharge voltage reached at 2.55 V at a current density of 500 μA cm−2, and a superior cycling stability of more than 1000 h at 20 μA cm−2. As such, the presented framework tailoring and defect engineering strategy open new avenues to regulate the catalytic activity for high-performance metal–oxygen batteries.",Chemical Engineering Journal
A multifunctional nano filler for solid polymer electrolyte toward stable cycling for lithium-metal anodes in lithium–sulfur batteries,"© 2022 Elsevier B.V.Lithium–sulfur (Li–S) batteries are considered as very promising energy storage systems due to their higher theoretical performance and lower active material cost. However, the notorious shuttle effect and lithium dendrite growth have severely restricted the industrial production of Li–S batteries. In this study, we used polyethylene oxide (PEO) as the matrix and added multifunctional nanofillers (nano In2O3) to effectively inhibit the shuttle effect caused by the dissolution of lithium polysulphides (LiPSs) in Li–S batteries. As a multifunctional filler, nano-In2O3 not only improves the ionic conductivity of the PEO electrolyte, but also forms a Li–In alloy layer in situ at the polymer/anode interface, which can cause the rapid diffusion of lithium ions and prevent the side reactions between lithium metal anode and the electrolyte. Achieving the effect of stabilizing the lithium metal anode and suppressing the shuttle effect. Multiple problems in the system are solved by introducing a single component with multiple functions. The symmetrical lithium battery based on the PEO/LiTFSI/In2O3 solid polymer electrolyte (PEO/LiTFSI/In2O3 SPE) has higher cycle stability (over 1200 h) because it is more stable to the lithium metal anode. The Li–S full battery also exhibits excellent electrochemical performance. After 500 cycles at 1C, its capacity can be maintained at 570 mAh g−1, the capacity decay rate is 0.038%. The coulombic efficiency (CE) during the cycle is also close 100%.",Chemical Engineering Journal
Metal-organic framework-based glass fiber separator as an efficacious polysulfide barrier and dendrite suppressor for lithium-sulfur batteries,"© 2022 Elsevier B.V.The polysulfide shuttle and uncontrollable growth of lithium dendrites are the two fatal troubles that obstruct the practical process of lithium-sulfur batteries. Herein, a composite membrane consisting of metal-organic framework (MOF) Ce-based UiO-67 and glass fiber membrane (UiO-67-GF) is proposed as a dual-functional separator for these issues. On the one hand, the introduced Ce-UiO-67 crystals are capable of efficaciously adsorbing polysulfides and catalyzing their conversion, thereby restraining their shuttle. On the other hand, this MOF provides sufficient lithium-philic functional groups for ensuring the rapid and homogeneous transport of Li ions, and thus a stable Li plating and stripping process can be acquired. Consequently, this MOF-based separator is qualified for simultaneously resolving the challenges of polysulfide shuttle and Li dendrite. The battery with the proposed separator delivers an initial capacity of 919 mAh g−1 and a limited decay rate of merely 0.04% per cycle for 500 cycles at 1 C. Moreover, even under a lean-electrolyte condition, a high area capacity of 6.0 mAh cm−2 is still obtained under the increased sulfur loading of 7.0 mg cm−2.",Journal of Alloys and Compounds
