Synthesis and nano-engineering of MXenes for energy conversion and storage applications: Recent advances and perspectives,"© 2021 Elsevier B.V.MXenes, with general formula Mn+1XnTx, (where n = 1–4; M = early transition metals; X = C, N, or a combination of both; Tx = surface functional groups like –OH, -O, -F, or -Cl) are a diverse group of two-dimensional (2D) layered transition metal carbides, nitrides and carbonitrides. Due to the energy and environmental problems, the renewable energy resources have critical importance. Owing to their exceptional properties, including very high electrical conductivity and thermal stability, MXenes are finding increasing applications in energy conversion and storage devices to solve the energy problems of modern society. In this review, we aim to provide a timely snapshot of recent advances in the synthesis, design, and engineering of MXene-based materials for the energy sector. Strategies for optimizing the performance of MXenes materials in energy applications, such as surface nano-engineering and compositing with 0D, 1D, 2D, and/or 3D materials are explored in the context of key energy conversion and storage devices. To fulfil the basic requirement of renewable energy devices, electrocatalysis of small molecular reactions such as ORR, OER, HER, NRR, and CO2RR, are comprehensively discussed on MXene-based electrode materials. Further, the MXene-based electrode materials for energy storage devices such as metal-ion batteries (Na+, Li+, K+, etc.), Li-S batteries and supercapacitors, are also summarized. Finally, challenges and future opportunities for MXenes in these different energy applications are discussed. This article may provide a leading route for design and synthesis of new catalytic materials toward efficient performance of energy conversion and storage devices.",Coordination Chemistry Reviews
Fibrous cathode materials for advanced sodium-chalcogen batteries,"© 2021 Elsevier B.V.Recent advances in fibrous chalcogen-based cathode materials with fast electron/ion transport, prolonged cycling stability, high capacities, and superior rate capability have shed light on new opportunities for next-generation high-performance sodium-ion storage technologies. In this review, we focus on recent critical advancements of fibrous cathode materials for advanced sodium-chalcogen battery prototypes, covering Na-S batteries, Na-Se batteries, Na-SexSy batteries, and Na-Te batteries. First of all, essential advantages of fibrous materials in compositions, structures, and properties are described in detail to generalize the realization towards them. Next, we qualitatively summarize the preparation techniques of fibrous substrates. Then, the applications of fibrous cathode materials in all the sodium-chalcogen battery systems are comprehensively discussed, encompassing their rational synthesis, structural design and optimization, basic properties, and electrochemical performance. Finally, we make a brief summary and present the perspectives for future development of fibrous cathode materials in advanced sodium-chalcogen batteries, aiming to provide useful guidelines.",Energy Storage Materials
Highly dispersed Ru anchored on nanosheet N-doped carbon for efficient and chemoselective hydrogenation of nitroaromatics to aromatic amines under mild conditions,"© 2021 Elsevier B.V.An efficient catalyst for chemoselective hydrogenation of nitroaromatics to produce aromatic amines under mild conditions is highly desirable. In this work, a series of N-doped carbon (NC-x) with high nitrogen contents were firstly synthesized by pyrolysis of 1-butyl-3-vinylimidazolium bromide-co-acrylonitrile with a template of g-C3N4. Furthermore, Ru/NC-x catalysts were successfully prepared by ultrasonic-assisted impregnation method. The catalysts were characterized by various methods in detail, e.g.X-ray diffraction, N2 physical adsorption-desorption, Transmission electron microscopy, Raman spectra, Scanning electron microscopy and H2 temperature programmed reduction. Characterization results revealed that N-doping on carbon contributed to the high dispersion of Ru nanoparticles and resulted in the forming of the electron-deficient of Ru species. Nanosheet Ru/NC-2 with high N-doping content of 28 wt% exhibited superior performance under room temperature, i.e., nitrobenzene conversion >99.0% and aniline selectivity 98.4%. Kinetic study indicated that the hydrogenation of nitrobenzene over Ru/NC-2 was the first-order kinetics with an intrinsic activation energy of 43.7 kJ/mol. Density functional theory calculation results suggested that Ru-Nx species, especially, Ru-pyrrolic-N facilitated nitrobenzene adsorption and H2 dissociation, resulting in enhanced catalytic performance. In addition, the excellent stability of Ru/NC-2 made it essentially reserved for 410 h in the fixed-bed reactor. Moreover, Ru/NC-2 exhibited superior performance for the hydrogenation of various nitroaromatics to corresponding aromatic amines. This work could provide meaningful guidance on designing effective and stable catalyst for chemoselective hydrogenation of nitroaromatics to aromatic amines under mild conditions.",Chemical Engineering Journal
"Oxygen atom adsorption on borophene doped with aluminum, argentum and aurum: A density functional study","© 2021In the present study, adsorption of oxygen (O) atoms on aluminum (Al), argentum (Ag) and aurum (Au) doped borophene was investigated using first-principle calculations. The electronic and optical properties of metal-doping borophene were determined using adsorbed O atoms. The obtained results indicate that Dirac cones near fermi-level for pristine borophene tuned to open band-gap and shift valence band due to near fermi-levels of doping and adsorbing atoms. Borophene retained fold strata with the doping of atoms. The electronic properties of borophene changed due to localization and hybridization between B-2s, Al-3p, Ag-4d, Au-5d and O-2p valence electron states in conduction and valence bands. The minimum values of Al, Ag, Au-doped borophene along (1 1 0) were blue-shift predicted by the proposed density function theory. The sharp peaks of electron energy loss spectroscopy were induced by the scattering of valence electrons.",Materials Today Communications
Single-atom catalysts for next-generation rechargeable batteries and fuel cells,"© 2021 Elsevier B.V.The worldwide emission of greenhouse gasses combined with the lessening of crude oils is passionate about the research on sustainable energy conversion and storage devices. Further, the fast evolution of flexible and wearable opto-electronic systems, superior reliability, and ultra-long cycling lives of energy storage devices are of great importance. The poor kinetics of small reactions involved in next-generation energy devices are the main obstacles. The required electrode materials for these devices are emerging tasks for the betterment of these devices. Currently, single-atom catalysts (SACs) have gained pronounced interest as emerging and potential applicants as electrode materials for fruitful results. Herein, we have discussed the recent design principles for the fabrication of SACs for rechargeable batteries (Metal-air battery (Metal = Zn, Al, Li), Metal-sulfur battery, (Metal = Na, Li) and Metal-CO2 battery (Metal = Zn, Li)) and fuel cells. Then, we have summarized the recent advances in assembling and performance of these batteries using SACs as electrode materials. Finally, we have elucidated the role of SACs to resolve the bottle-neck problems of these next-generation energy storage systems. Following the discussion on short-comings and comprehensive future perspectives.",Energy Storage Materials
Efficient capture and conversion of polysulfides by zinc protoporphyrin framework-embedded triple-layer nanofiber separator for advanced Li-S batteries,"© 2021 Elsevier Inc.The practical application of Lithium-sulfur (Li-S) batteries is significantly inhibited by (i) the notable ‘shuttle effect’ of lithium polysulfides (LiPS), (ii) the corrosion of the lithium interface, and (iii) the sluggish redox reaction kinetics. The functional separator in the Li-S battery has the potential to provide the perfect solution to these problems. Herein a triple-layer multifunctional PVDF-based nanofiber separator, which contains GoTiN/PVDF layer on the top and bottom and ZnTPP/PVDF layer on the middle, is designed. The polarity and porous structure of this multifunctional separator can greatly improve the wettability of electrolytes and enhance the transportation of Li+. With the zinc-based porphyrin framework (ZnTPP) structure, this separator has a strong chemisorption and LiPS conversion ability, which greatly prevent the ‘shuttle effect’. Consequently, the designed multilayer separator showed excellent electrochemical performance. As a result, the cell with GoTiN@ZnTPP@GoTiN nanofiber membrane displayed an initial discharge capacity of 1180 mAh/g with a benign capacity retention of 65.9% at 0.5C and high coulombic efficiency of more than 98.5% after 100 cycles. Even at 2C, it can still release a capacity of 798 mAh/g. Moreover, the remarkable capacity of 591 mAh/g could be achieved with a high sulfur load of 5.76 mg/cm2 under a current density of 0.1C. Based on these merits, this novel and scalable multifunctional separator is a promising candidate to replace the conventional PP separator for advanced Li-S batteries to deal with various challenges.",Journal of Colloid and Interface Science
Pearl necklace-like CoMn-based nanostructures derived from metal-organic frames for enhanced electromagnetic wave absorption,"© 2021Metal-organic frames derived magnetic nanostructures have potential applications in various fields. However, the magnetic particles in the derivatives are frequently agglomerated, limiting their physicochemical properties. Herein, we cross CoZn-MOF particles through ultra-long MnO2 nanowires (MnO2@CoZn-MOF) as precursor for high-performance functional materials. After the carbonization of the MnO2@CoZn-MOF, MnO2 nanowires were transformed into MnO nanowires coated with N-doped carbon layer (MnO@CN), while the CoZn-MOFs were converted into N-doped carbon polyhedron particles encapsulated with Mn3Co7 alloy nanoparticles (Mn3Co7@CN), leading to the formation of hierarchically pearl necklace-like nanostructure (CoMn@CN). The magnetic Mn3Co7@CN nanoparticles are separated uniformly along one-dimensional MnO@CN nanowires, and thus the self-agglomeration of magnetic nanoparticles is avoided efficiently. As a result, the CoMn@CN exhibits excellent electromagnetic wave absorption property with an effective absorption bandwidth of 5.24 GHz as the matching thickness is only 2.0 mm. Experimental results and theory calculations indicate that the improved conductive loss and dielectric relaxation loss caused by abundant heterointerfaces and the electronic interaction between Co and Mn atoms are responsible for the excellent electromagnetic wave absorption performance. Our strategy provides an efficient way for the synthesis of high-performance MOFs-derived nanostructures.",Carbon
Two-step nitrogen and sulfur doping in porous carbon dodecahedra for Zn-ion hybrid supercapacitors with long term stability,"© 2021 Elsevier B.V.Aqueous Zn-ion hybrid supercapacitors (ZHSCs) are promising energy storage devices for their intrinsic advantages of high theoretical capacity, low-cost, and intrinsic safety. However, due to the lack of efficient cathode materials for reversible insertion/extraction of Zn2+ ions, it remains a pivotal challenge to high cycling-stability ZHSCs. Herein, we report a facile two-step doping strategy to synthesize zeolitic imidazolate framework (ZIF)-derived N, S-codoped porous carbon dodecahedra (N, S-PCD), using as the high-performance cathode for ultralong-life aqueous ZHSC. Integrating the hierarchical porous architecture and N, S dual-doping, the as-assembled Zn//N, S-PCD ZHSC delivers a specific capacity of 133.4 mA h g−1 (300.2 F g−1) at 0.2 A g−1, and maximum energy density of 106.7 W h kg−1 at the power density of 160 W kg−1. Moreover, an ultra-long cycle life has been achieved with the device, retaining 97.1% capacity after 100,000 charge–discharge cycles (∼3960 h), which is the maximum life span for ZHSCs to date. Mechanism studies reveal that thes dual-doping of N and S could effectively boost the chemical adsorption of Zn2+ ions and improve the electronic conductivity, which synergistically enhance the Zn-ion storage performance.",Chemical Engineering Journal
Recent research progresses in sustainable carbon-based electrocatalysts of oxygen reduction reaction,"© 2021, The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature.Among rechargeable batteries, metal-air batteries have attracted considerable attention because of their high theoretical specific energy, environmentally friendly, and low-cost. Oxygen reduction reaction (ORR) of electrocatalyst is considered to be a key reaction during discharge process of cathode, determining metal-air batteries performance. However, ORR electrocatalysts still face the key challenges of unsatisfactory electrocatalytic kinetics and complex preparation process that limits their wide applications. Herein, the research progresses of sustainable carbon-based ORR electrocatalysts are reviewed. We introduce the functional design approaches for performance improvement of carbon-based ORR electrocatalysts, including construction of pore structure, activation, and heteroatom doping. Abundant and inexpensive animal metabolites, plant, and microorganism are reviewed as raw material for obtaining high-performance ORR electrocatalysts. Furthermore, research directions of sustainable carbon-based ORR electrocatalysts are proposed.",Ionics
The Potential of Phosphorus Nitride Monolayer for Li–S Battery from the Anchoring and Diffusing Perspective: A First-Principles Study,"© 2021 Wiley-VCH GmbH.The performance of lithium–sulfur (Li–S) battery is strongly dependent on the sulfur electrodes materials. Due to the chemical interaction between electrodes and intermediates produced in charging and discharging process, the Janus-polar two dimensional (2D) electrode materials can enhance the electrochemical performance of Li–S battery by overcoming shuttle effect and increasing diffusion rates. Here, it is explored the structural, electronic, and dynamic characteristics of Li ion, S8 cluster, and lithium polysulfides adsorbed over Janus Phosphorus Nitride monolayer with blue phosphorene phase (b-PN) by using first-principles calculations. The reported findings highlight potential of the b-PN monolayer as a good host material, given that the large absorption energies of different clusters vary from −0.47 to −3.78 eV, which can suppress shuttle effect effectively. These strong adsorptions are origin from the chemical interaction between nitrogen atoms of the b-PN and Li atoms in lithium polysulfides in present work. Particularly, it is predicted that b-PN monolayer has extremely small diffusion barriers for Li ion and Li2S8 clusters of 0.10 and 0.03 eV, which leading to a higher battery charge and discharge rate than reported graphene and MoS2. It is hoped that this efficient strategy for promising host materials of sulfur-electrode guides the development of next-generation lithium–sulfur batteries.",Advanced Theory and Simulations
Architecture design principles for stable electrodeposition behavior-towards better alkali metal (Li/Na/K) anodes,"© 2021Alkali (Li/Na/K) metal anodes (AMAs), because of their remarkably high energy density and low redox potential, are considered as the most promising anodes for next-generation high-energy battery systems. Nevertheless, high reactivity and uncontrollable volume change of metal anodes during plating/striping inevitably generate dendritic metal and unstable solid electrolyte interphase, inducing low Coulombic efficiency, inferior cycling stability and even safety issues. Architecture design is emerged as an effective approach to address these fatal issues and plenty of attempts have been conducted so far. Instead of simply summarizing the structure-designing strategies to modify AMAs, the review is dedicated to overviewing and categorizing the strategies of architecture design towards the challenges of AMAs by their fundamental design principles from the perspective of electrochemical reaction. Besides, the similarities and differences of three types of alkali metals, in terms of mechanical and chemical properties, have been systematically discussed. Finally, we overviewed the existing challenges, perspectives on further development direction, and outlook for practical applications for AMAs.",Energy Storage Materials
Advances in Precise Structure Control and Assembly toward the Carbon Nanotube Industry,"© 2021 Wiley-VCH GmbHCarbon nanotubes (CNTs) possess a unique tubular structure composed of highly graphitized atoms. Since their sp2 hybridized skeleton is discovered under the microscope, extensive attention is paid to their peculiar physics and extraordinary performances in mechanics, optics, and electricity. However, due to the challenges in controlled synthesis and mass production, there is a long bottleneck period in both the science and engineering of CNTs. In the recent decade, significant advances have emerged in ton-scale production, 3D microprocessors, ultrastrong fibers, etc., which have pushed the renaissance of CNTs toward a new peak. This important progress benefits from the critical but commonly ignored breakthroughs in the precise structure control and assembly of CNTs. Herein, the morphological manipulation and technical routes toward the CNT industry will be focused on. First, the growth mechanism of defect-free aligned CNTs will be discussed. Subsequently, nondestructive flow-guided fabrication methods and their application paradigms are summarized. Then, attention will be turned to assembly-based industrial production and applications of CNTs. Some research prospects toward the precise synthesis and CNT industry are proposed at last, in the hope of building a comprehensive understanding on the catalytic assembly toward defect-free nanostructures and their high-end applications.",Advanced Functional Materials
Ultrafine zirconium boride nanoparticles constructed bidirectional catalyst for ultrafast and long-lived lithium-sulfur batteries,"© 2021Multi-functional host materials possess high conductivity and strong chemical adsorption ability that could directionally catalyze electrochemical conversion of lithium polysulfides, therefore, their rational design is considered to be an effective strategy to solve the notorious “shuttle effect” for Li-S batteries. Herein, ultrafine zirconium boride (ZrB2) nanoparticles of high conductivity is conveniently fabiricated via a solid-state synthesis at relatively low temperature and applied as sulfur host material. The obtained ZrB2/Nitrogen-doped graphene/S (defined as “ZrB2/NG/S”) cathode stably works for 135 cycles at ultrahigh rate of 20 C with capacity of ∼400 mAh g−1. It is worth to note that a long-term cycling performance has been achieved with low decay rate of 0.02% per cycle within 4000 cycles at 5 C. Moreover, the designed cathode delivers an areal capacity of 6.43 mAh cm−2 upon a high sulfur loading (7.77 mg cm−2) with a lean electrolyte at 1C. Investigations including kinetics analysis, deposition/dissolution of Li2S, in-situ XRD, and density functional theory have been further conducted, and the successfully assembled pouch cell shows a high capacity. The high conductivity, strong chemical adsorption, and bi-functional catalytic ability of ZrB2 based composite endow its high potential for practical application.",Energy Storage Materials
Emerging Single-Atom Catalysts/Nanozymes for Catalytic Biomedical Applications,"© 2021 Wiley-VCH GmbHSingle-atom catalysts (SACs) are a type of atomically dispersed nanozymes with the highest atom utilization, which employ low-coordinated single atoms as the catalytically active sites. SACs not only inherit the merits of traditional nanozymes, but also hold high catalytic activity and superb catalytic selectivity, which ensure their tremendous application potential in environmental remediation, energy storage and conversion, chemical industry, nanomedicine, etc. Nevertheless, undesired aggregation effect of single atoms during preactivation and reaction processes is significantly enhanced owing to the high surface free energy of single atoms. In this case, appropriate substrates are requisite to prevent the aggregation event through the powerful interactions between the single atoms and the substrates, thereby stabilizing the high catalytic activity of the catalysts. In this review, the synthetic methods and characterization approaches of SACs are first described. Then the application cases of SACs in nanomedicine are summarized. Finally, the current challenges and future opportunities of the SACs in nanomedicine are outlined. It is hoped that this review may have implications for furthering the development of new SACs with improved biophysicochemical properties and broadened biomedical applications.",Advanced Healthcare Materials
Low Tortuosity and Reinforced Concrete Type Ultra-Thick Electrode for Practical Lithium–Sulfur Batteries,"© 2021 Wiley-VCH GmbHHigh-energy density and ultra-long cycling lifespan are of great significance in pursuit of practical lithium–sulfur (Li-S) batteries, in which the construction of ultrathick, high-areal-capacity, and stable-cycling sulfur cathodes remains challenging. Here, a unique layered reinforced concrete structure (LRCS) is reported by integrating an ice-template method with incorporating carbon fibers in the thick electrodes for Li-S batteries. The LRCS enables aligned through-channel structure and intertwined conductive network, which lead to both fast kinetics of ions/electrons transport and strengthened electrode integrity to tolerate the volume change during cycling and the dimensional deformation under a high compaction density. Benefiting from the unique structure, the ultra-thick Se0.05S0.95 @ pPAN cathode (20.2 mg cm−2) delivers a high capacity of 10 mAh cm−2 and excellent capacity retention of 80.8% over 140 cycles at a low electrolyte-to-sulfur ratio of 2 and a negative-to-positive capacity ratio of 2.7, corresponding to a calculated energy density of 390 Wh kg−1. This investigation not only provides guidance for the design of thick sulfur electrodes but also paves the way for the development of practical Li-S batteries.",Advanced Functional Materials
Recent Advances in Metal–Gas Batteries with Carbon-Based Nonprecious Metal Catalysts,"© 2021 Wiley-VCH GmbHMetal–gas batteries draw a lot of attention due to their superiorities in high energy density and stable performance. However, the sluggish electrochemical reactions and associated side reactions in metal–gas batteries require suitable catalysts, which possess high catalytic activity and selectivity. Although precious metal catalysts show a higher catalytic activity, high cost of the precious metal catalysts hinders their commercial applications. In contrast, nonprecious metal catalysts complement the weakness of cost, and the gap in activity can be made up by increasing the amount of the nonprecious metal active centers. Herein, recent work on carbon-based nonprecious metal catalysts for metal–gas batteries is summarized. This review starts with introducing the advantages of carbon-based nonprecious metal catalysts, followed by a discussion of the synthetic strategy of carbon-based nonprecious metal catalysts and classification of active sites, and finally a summary of present metal–gas batteries with the carbon-based nonprecious metal catalysts is presented. The challenges and opportunities for carbon-based nonprecious metal catalysts in metal–gas batteries are also explored.",Small
Nickel-Based Materials for Advanced Rechargeable Batteries,"© 2021 Wiley-VCH GmbHThe rapid development of electrochemical energy storage (EES) devices requires multi-functional materials. Nickel (Ni)-based materials are regarded as promising candidates for EES devices owing to their unique performance characteristics, low cost, abundance, and environmental friendliness. This review summarizes the scientific advances of Ni-based materials for rechargeable batteries since 2018, including lithium-ion/sodium-ion/potassium-ion batteries (LIBs/SIBs/PIBs), lithium–sulfur batteries (LSBs), Ni-based aqueous batteries, and metal–air batteries (MABs). The Ni-based materials are mainly classified by the various roles of anodes and cathodes for LIBs and SIBs, cathode hosts and separators for LSBs, cathodes for Ni-based aqueous batteries, and catalysts for MABs, focusing on the relationship between the compositions, structures, and electrochemical performance. Finally, the challenges and prospects of Ni-based materials for rechargeable batteries are briefly discussed.",Advanced Functional Materials
Construction of Moisture-Stable Lithium Diffusion-Controlling Layer toward High Performance Dendrite-Free Lithium Anode,"© 2021 Wiley-VCH GmbHSpatially random lithium nucleation and sluggish lithium diffusion across the electrode/electrolyte interface lead to uncontrollable lithium deposition and the growth of lithium dendrite on metallic lithium surface, causing severe safety problems. Herein, a functional rapid-ion-diffusion alloy layer on the metallic lithium surface (RIDAL-Li) is designed through a simple chemical reduction reaction. Such a layer efficiently reduces energy barriers for lithium transport and thus significantly homogenizes the lithium atom flux for lateral deposition, which are confirmed by electrochemical tests, theoretical simulations, and spectroscopic analysis. Furthermore, the as-prepared RIDAL layer also displays a much higher corrosion resistance to moisture and oxygen. As a result, in ether-based and carbonate-based electrolytes, the pretreated RIDAL-Li anode can achieve a long stripping/plating lifespan of 900 h and a high Coulombic efficiency of 99% without dendrite growth. Even after being exposed to the ambient environment with relative humidity of 51% for 60 min, the RIDAL-Li can survive for stripping/plating 400 h and exhibit a low overpotential of 18 mV, displaying the superiority for ambient atmosphere battery assembly. Matched with LiFePO4 or sulfur cathode, the full cells exhibit remarkably improved stability and capacity retention, showing its suitability for applications in lithium metal batteries.",Advanced Functional Materials
DeepTMC: A deep learning platform to targeted design doped transition metal compounds,"© 2021 Elsevier B.V.Exploring the influence of impurity incorporation on the stability and conductivity of crystal structures is crucial for energy materials and devices, which have catapulted to the forefront of material design. A remarkable feature of doped materials is the diversity of their compositions, which enables multiple substitutions of different element types and numbers to produce thousands of possible compounds and a virtually near-infinite number of multicomponent structures. Harnessing the full potential of these materials necessitates a rapid exploration of the multi-dimensional chemical space toward desired functionalities. However, trial-and-error experiments and high-throughput calculations cannot systematically and comprehensively study doped structures. Here, we present an efficient, accurate, and extensible deep learning model as a case study to predict the stabilities and conductivities of doped transition metal nitrides (TMNs), TM oxides (TMOs), and TM nitride oxides (TMNOs). We design and establish three high-precision models: a classification model (Chull) that can predict the phase stability with an accuracy of 89.8%, a classification model (Cgap) that can identify metals/semiconductors with an accuracy of 83.4%, and a regression model (Rgap) that can predict the band gap of semiconductors with a mean absolute error (MAE) of 0.35 eV. By integrating these three models, we develop a visual interactive software (DeepTMC) to targeted design doped transition metal compounds (TMC) with good stability and suitable conductivity. Importantly, the proposed method is not only applicable to the study of TMC structures, but also can be expanded to include more inorganic/organic databases, replacing DFT in qualitative studies of the doping effects and assisting the targeted design of energy materials.",Energy Storage Materials
Amorphous transformation of FeP enabling enhanced sulfur catalysis and anchoring in High-performance Li-S batteries,"© 2021 Elsevier B.V.Catalytic materials have recently been demonstrated to be effective in addressing the critical challenges of polysulfide shuttling and low utilization of sulfur in Li-S batteries. Although amorphous materials show advantages in typical electrocatalysis processes such as water splitting, the vast majority of catalytic materials developed for the sulfur cathodes are crystalline. Herein, we demonstrate the enhanced electrochemical performance of the amorphous FeP phase (aFeP) derived from a self-oxidation process of its crystalline counterpart. Electrochemical measurements and theoretical calculation reveal that the structural anisotropy of crystalline FeP is not in favour of important properties such as polysulfide binding energy, catalytic activity and electrical conductivity. Amorphous aFeP effectively overcomes these issues. Moreover, amorphous aFeP provides additional and stronger binding sites, enhanced electron exchanging between Fe-S and P-S atoms, as well as reduced HOMO-LUMO gap of the aFeP-Li2S4 adsorption system, leading to significantly improved catalytic effects especially for the capacity-limiting liquid–solid conversions. High specific capacities are achieved up to 5C and pouch cells with a high areal capacity (6.3 mAh cm−2) are also demonstrated. This study provides useful insights for the future development of amorphous catalytic materials in high-performance Li-S cathodes.",Chemical Engineering Journal
Quantitatively regulating defects of 2D tungsten selenide to enhance catalytic ability for polysulfide conversion in a lithium sulfur battery,"© 2021 Elsevier B.V.Introducing defects into 2D materials can increase the coordinatively unsaturated sites that are usually also catalytically active sites. How does the level of defects influence catalytic performance and how to take advantage of defects to optimize the 2D materials? In this work, anionic Se vacancies and edge dislocations are regulated in 2D WSe2 as a model of transition metal dichalcogenide host material for the sulfur cathode. The defective 2D WSe2 with different W/Se ratios are quantitatively investigated the influence of the defects on enhancing the cathodic process in lithium sulfur (Li-S) batteries. With a moderate level of defects, WSe1.51 shows the optimal performance for adsorbing polysulfides, catalysing polysulfides conversion, and promoting liquid-solid transformation, all of which are crucial steps for Li-S battery. The corresponding sulfur cathode delivers a high initial areal capacity of 11.3 mAh cm −2, and excellent cycle stability with a decay rate of 0.025% during 1000 cycles at 1C rate. Even in a pouch cell, the excellent cyclability and flexibility are still available. The results show the feasibility of enhancing the catalytic ability of 2D transition metal dichalcogenide by controlling the level of defects by which a long-cycle and high-energy Li-S rechargeable battery can be achieved.",Energy Storage Materials
An overview of the key challenges and strategies for lithium metal anodes,"© 2021 Elsevier LtdAnode materials play a significant role in the batteries system. Li metal has emerged as the promising anode material owing to their vital well-known merits, such as high theoretical specific capacity (about 3860 mAh g−1), the most negative potential (-3.040 V vs. standard hydrogen electrode). Reports concerning lithium metal anode materials show increased potential in reasonable applications. Unfortunately, lithium dendrites, poor interfacial contact, the huge volume changes and sensitivity of electrolytes, limit the actual development of lithium metal anode. Even so, Li metal batteries (LMBs) with excellent performances are considered to be future energy storage systems once existing limitations can be worked out. Undoubtedly, a pressing need for new anode structure design arises to balance supply with demand. In this article, we begin with introducing the fundamentals of LMBs and enormous challenges, aiming at relevant issues and vital future trends in all aspects. In addition, some strategies of improving the stability of Li metal anodes are highlighted. Our main objective is to explore the mechanisms, design methods and development prospects of each strategy. Finally, new directions in the field of lithium metal anodes are also discussed.",Journal of Energy Storage
Progress in additive manufacturing of MoS2-based structures for energy storage applications – A review,"© 2021 Elsevier LtdInvestigation of next-generation manufacturing methods for the processing of functional materials and offering products with improved performance/functionalities has always been a challenge in terms of energy efficiency, cost-effectiveness, and eco-friendliness. Additive manufacturing (AM) attributes to rapid prototyping techniques that provide new opportunities to test new concepts and design complex 3D structures from metals, ceramics, and composites. Moreover, as a well-known transition metal dichalcogenide, Molybdenum disulfide (MoS2) is a two-dimensional (2D) material with outstanding electrochemical, physical, and mechanical properties that make it a potential candidate for energy storage electrodes via intercalation of different H+, Li+, Na+, and K+ cations. In this review, we discuss the existing conventional MoS2-processing methodologies and compare them with the novel additive manufacturing processes (especially laser-based powder bed fusion). The authors are convinced that the processing of prominent MoS2-based functional structures by the novel additive manufacturing processes can provide complex structures for different electrochemical applications, particularly for energy conversion/storage systems.",Materials Science in Semiconductor Processing
"Internal Electric Field on Steering Charge Migration: Modulations, Determinations and Energy-Related Applications","© 2021 Wiley-VCH GmbHEnergy-related problems induced by ever-continuous fossil consumption have arisen as one of the most challenging issues in the 21st century, imposing urgent demands on advanced materials to achieve high energy utilization and a sustainable society. In various solar energy utilization and solar-to-fuel energy conversion processes, charge carriers are the main and inevitable participators, and the charge dynamics related to their generation, migration, separation, and utilization is the key to advance the material design for settling the above issues. Internal electric field (IEF), also named as built-in electric field, could guide directional migration of charge carriers, achieving effective charge separation, utilization, and prolonged lifetimes. This critical review begins with the discussion on various modulation strategies toward the IEF together with in-detail elucidated mechanisms on its formation. Some cascade systems for telling the conclusive role from the induced IEF and the intrinsic design strategy are discussed. Then, a summary of the state-of-the-art advances in the characterization means toward the IEF from both quantitative and qualitative perspectives is provided. Finally presented are IEF modulations in several specific energy-related applications concerning solar cell, photocatalysis, photodetectors, and batteries to better understand its superiority for well-performed material design, followed by perspectives on future development and opportunities of the IEF design.",Advanced Functional Materials
"Recent development in emerging phosphorene based novel materials: Progress, challenges, prospects and their fascinating sensing applications","© 2021 Elsevier LtdA monolayer of black phosphorus (BP), commonly known as phosphorene is a novel member of the two-dimensional (2D) materials family. In consequence of its “puckered” lattice structure, phosphorene has a larger surface to volume ratio than graphene and transition metal dichalcogenides (TMDCs), and has revealed some distinct benefits in sensing applications. Since, its first synthesis in 2014 by mechanical exfoliation has spurred a wave of material science research activity. Phosphorene's structure and anisotropic characteristics, with its applications in transistors, batteries, solar cells, disease theranostics and sensing has been the subject of several reviews. This pursuit has sparked a flurry of new areas of research, theoretical and experimental, targeted at technological breakthroughs. The target of this review is to explain current advances in phosphorene synthesis, properties, and sensing applications, such as gas sensing, humidity sensing, photo-detection, bio-sensing, and ion-sensing. Finally, we will discuss the present obstacles and potential for phosphorene synthesis, properties and sensing applications.",Progress in Solid State Chemistry
Co–Fe alloy nanoparticles and Fe3C nanocrystals on N-doped biomass-derived porous carbon for superior electrocatalytic oxygen reduction,"© 2021 Elsevier Inc.Nowadays, developing efficient and low-cost catalysts to catalyze oxygen reduction reaction (ORR) is important to alleviate environmental pollution and energy scarcity. Herein, we describe an ORR electrocatalyst that anchors Co–Fe alloy nanoparticles (NPs) on the carbon support obtained from biomass (Sichuan pepper powder), which can effectively convert O2 into water. The precursor containing cobalt phthalocyanine and Sichuan pepper powder is modified with nitrogen-rich ligand-pyrrole by using FeCl3 as the initiator, and then the nitrogen-rich Co–Fe-based biomass carbon catalyst is synthesized by highly efficient one-step pyrolysis at 900 ​°C (defined as FeCoNC-900). It was found that not only Co–Fe alloy nanoparticles were produced, but also graphene-packaged metallic Fe3C nanocrystals around Co–Fe alloy nanoparticles were formed during the pyrolysis. The results show that the best performing catalyst (FeCoNC-900) exhibits higher half-wave potential (0.91 ​V vs. reversible hydrogen electrode (RHE)) and better stability in an alkaline electrolyte in comparison with the 20 ​wt% Pt/C.",Journal of Solid State Chemistry
